"Date","RowNum","Num","Rep","RowNumNumRep","EL_stem1","EL_stem2","moist_1","moist_2","moist_3","notes","X","days","Var"
2016-09-01,12,10,"R1","12.10.R1",1,7,10.2,11,11.3,"",NA,17,"Melon"
2016-09-01,16,1,"R3","16.1.R3",4,4,11.5,10.9,11.4,"",NA,17,"Sauvignon blanc"
2016-09-01,18,5,"R4","18.5.R4",7,NA,9.9,9,10.8,"",NA,17,"Durif1"
2016-09-01,18,7,"R5","18.7.R5",3,NA,9.8,8.8,9.1,"",NA,17,"Marsanne"
2016-09-01,18,5,"R8","18.5.R8",9,NA,9,10.3,9.2,"",NA,17,"Durif1"
2016-09-01,14,3,"R2","14.3.R2",4,NA,11.4,11.7,12.1,"",NA,17,"Carmenere"
2016-09-01,32,5,"R3","32.5.R3",4,7,12.7,12.1,11,"",NA,17,"Rkatsiteli"
2016-09-01,12,3,"R1","12.3.R1",4,4,12.4,13.3,14.2,"",NA,17,"Auxerrois"
2016-09-01,12,1,"R3","12.1.R3",9,9,14.1,13.5,13.6,"",NA,17,"Aligote"
2016-09-01,25,9,"R2","25.9.R2",9,NA,10.8,9.4,10.4,"",NA,17,"Nebbiolo"
2016-09-01,18,3,"R4","18.3.R4",1,NA,10.8,10.5,11,"",NA,17,"Counoise"
2016-09-01,29,7,"R3","29.7.R3",4,3,11.4,11.7,9.7,"",NA,17,"Tocai Friulano"
2016-09-01,13,5,"R6","13.5.R6",4,4,13,11,10.5,"",NA,17,"Pinot  Meunier"
2016-09-01,12,5,"R3","12.5.R3",4,NA,10,11.7,10.9,"",NA,17,"Chardonnay"
2016-09-01,22,9,"R2","22.9.R2",7,4,8.2,9.5,8.8,"",NA,17,"Durif2"
2016-09-01,17,2,"R5","17.2.R5",2,NA,11.7,11,9.9,"",NA,17,"Ugni blanc/Trebbiano"
2016-09-01,20,5,"R5","20.5.R5",9,NA,12.4,11.7,12.5,"",NA,17,"Gewurtztraminer"
2016-09-01,26,6,"R2","26.6.R2",9,9,8.5,9.1,8.6,"",NA,17,"Sangiovese"
2016-09-01,14,3,"R4","14.3.R4",7,NA,13.1,13.3,13.7,"",NA,17,"Carmenere"
2016-09-01,21,7,"R7","21.7.R7",11,NA,12.2,13.5,9.6,"",NA,17,"Chasselas doree"
2016-09-01,20,5,"R3","20.5.R3",3,7,10.9,9.7,10.9,"",NA,17,"Gewurtztraminer"
2016-09-01,22,7,"R4","22.7.R4",4,NA,13,13.5,10.3,"",NA,17,"Furmint"
2016-09-01,38,7,"R3","38.7.R3",9,11,9.3,8.5,12.5,"",NA,17,"Verdelho"
2016-09-01,19,9,"R2","19.9.R2",7,9,9.6,9.7,10,"",NA,17,"Syrah"
2016-09-01,17,3,"R3","17.3.R3",9,NA,9.4,9,9,"",NA,17,"Alicante Bouchet"
2016-09-01,22,1,"R2","22.1.R2",9,NA,12.2,11.2,11,"",NA,17,"Rotgipfler"
2016-09-01,16,1,"R5","16.1.R5",3,NA,11.6,9.4,9.3,"",NA,17,"Sauvignon blanc"
2016-09-01,44,1,"R5","44.1.R5",4,4,12,12.5,12.8,"",NA,17,"Ruby Seedless"
2016-09-01,32,5,"R5","32.5.R5",2,NA,11.5,10.8,10.8,"",NA,17,"Rkatsiteli"
2016-09-01,35,3,"R5","35.3.R5",11,9,9.3,10.8,10.9,"stem1-5 leaves, stem2-3 leaves, no inflorescence",NA,17,"Tempranillo"
2016-09-01,34,7,"R2","34.7.R2",4,NA,15.8,14,13.6,"",NA,17,"Palomino"
2016-09-01,40,9,"R1","40.9.R1",4,7,14,13,13.5,"",NA,17,"Ruby Cabernet"
2016-09-01,42,7,"R1","42.7.R1",9,9,11.3,10.1,11.9,"",NA,17,"Early Muscat"
2016-09-01,25,9,"R3","25.9.R3",7,7,11.9,13.3,11.2,"",NA,17,"Nebbiolo"
2016-09-01,17,2,"R4","17.2.R4",3,NA,12.7,11.6,12.3,"",NA,17,"Ugni blanc/Trebbiano"
2016-09-01,21,9,"R3","21.9.R3",9,1,10.6,11.2,11.5,"",NA,17,"Gruner Veltiner"
2016-09-01,12,7,"R2","12.7.R2",9,NA,11.4,12,12.5,"",NA,17,"Gamay Noir"
2016-09-01,44,1,"R1","44.1.R1",3,NA,12.2,14.4,10.8,"",NA,17,"Ruby Seedless"
2016-09-01,20,5,"R7","20.5.R7",7,9,9.3,11.5,9.4,"",NA,17,"Gewurtztraminer"
2016-09-01,14,1,"R6","14.1.R6",9,9,9.7,9.1,9.6,"",NA,17,"Cabernet Sauvignon"
2016-09-01,39,3,"R2","39.3.R2",7,4,11.8,12.8,10.5,"",NA,17,"Calzin"
2016-09-01,24,9,"R4","24.9.R4",4,3,10.4,12.6,11,"",NA,17,"Dolcetto"
2016-09-01,NA,NA,"","UNLABELED 1",4,NA,8.7,9.8,10.8,"",NA,17,NA
2016-09-01,27,1,"R3","27.1.R3",9,4,15.3,13.8,12.6,"",NA,17,"Coda di Volpe"
2016-09-01,18,3,"R1","18.3.R1",3,NA,9.5,10.2,10,"",NA,17,"Counoise"
2016-09-01,14,1,"R10","14.1.R10",4,NA,10.7,13.5,12.6,"",NA,17,"Cabernet Sauvignon"
2016-09-01,39,7,"R4","39.7.R4",7,NA,10.8,10.6,10.9,"",NA,17,"Carnelian"
2016-09-01,42,7,"R6","42.7.R6",4,11,10.4,10.9,9.6,"",NA,17,"Early Muscat"
2016-09-01,17,3,"R4","17.3.R4",9,NA,9.9,9.3,10.4,"",NA,17,"Alicante Bouchet"
2016-09-01,22,1,"R7","22.1.R7",7,NA,12.3,13.2,12.7,"",NA,17,"Rotgipfler"
2016-09-01,14,1,"R1","14.1.R1",4,4,9.9,9.3,9.4,"",NA,17,"Cabernet Sauvignon"
2016-09-01,18,5,"R2","18.5.R2",9,NA,10.4,9.9,9.8,"",NA,17,"Durif1"
2016-09-01,24,1,"R9","24.1.R9",9,9,9.6,9.8,9.9,"",NA,17,"Barbera"
2016-09-01,12,1,"R1","12.1.R1",9,9,13.3,13.3,13.7,"",NA,17,"Aligote"
2016-09-01,22,9,"R3","22.9.R3",4,4,11.8,13.8,9.6,"",NA,17,"Durif2"
2016-09-01,24,1,"R8","24.1.R8",7,7,10.9,11.6,9.7,"",NA,17,"Barbera"
2016-09-01,26,6,"R1","26.6.R1",9,NA,12.6,10.2,9.2,"",NA,17,"Sangiovese"
2016-09-01,13,3,"R3","13.3.R3",3,7,14.1,12.3,11.7,"",NA,17,"Pinot gris"
2016-09-01,13,9,"R2","13.9.R2",9,NA,13,13.5,12.2,"",NA,17,"Cabernet franc"
2016-09-01,15,3,"R2","15.3.R2",4,NA,10.3,11.2,13.2,"",NA,17,"Merlot"
2016-09-01,20,5,"R2","20.5.R2",9,9,13.3,12.4,12.2,"",NA,17,"Gewurtztraminer"
2016-09-01,40,9,"R3","40.9.R3",1,NA,14,13.1,14.9,"",NA,17,"Ruby Cabernet"
2016-09-01,38,7,"R6","38.7.R6",9,NA,8.9,10.1,10.3,"",NA,17,"Verdelho"
2016-09-01,20,2,"R6","20.2.R6",4,NA,11.9,12.1,10.4,"",NA,17,"Valdepenas"
2016-09-01,34,5,"R1","34.5.R1",4,7,11.7,11.9,12.8,"",NA,17,"Morrastel"
2016-09-01,29,3,"R8","29.3.R8",4,NA,10.6,10.9,11.4,"",NA,17,"Schiopettino"
2016-09-01,26,6,"R6","26.6.R6",7,9,12.1,14.6,13.5,"",NA,17,"Sangiovese"
2016-09-01,16,1,"R6","16.1.R6",3,4,11.7,10.9,12.1,"",NA,17,"Sauvignon blanc"
2016-09-01,42,7,"R4","42.7.R4",11,NA,10.4,8.1,9.7,"",NA,17,"Early Muscat"
2016-09-01,32,7,"R4","32.7.R4",2,9,10.5,10.1,11,"",NA,17,"Pinotage"
2016-09-01,18,3,"R6","18.3.R6",3,3,12,11.5,14,"",NA,17,"Counoise"
2016-09-01,29,3,"R1","29.3.R1",7,4,10,10.4,11.7,"",NA,17,"Schiopettino"
2016-09-01,12,7,"R1","12.7.R1",7,7,13.8,13.9,11.2,"",NA,17,"Gamay Noir"
2016-09-01,19,9,"R5","19.9.R5",9,NA,13.3,14.9,13.9,"",NA,17,"Syrah"
2016-09-01,40,9,"R7","40.9.R7",9,9,11.1,10.3,10.2,"",NA,17,"Ruby Cabernet"
2016-09-01,18,7,"R2","18.7.R2",11,NA,10.2,11.7,9.4,"",NA,17,"Marsanne"
2016-09-01,34,1,"R3","34.1.R3",4,NA,9.5,10.8,10.9,"",NA,17,"Macabeo"
2016-09-01,32,3,"R2","32.3.R2",3,9,12.3,10.9,11.3,"",NA,17,"Zinfandel/Primitivo"
2016-09-01,22,7,"R8","22.7.R8",4,4,12.2,11.2,12.6,"",NA,17,"Furmint"
2016-09-01,17,3,"R6","17.3.R6",4,NA,13,11.4,10.9,"",NA,17,"Alicante Bouchet"
2016-09-01,14,1,"R7","14.1.R7",3,9,10.6,10.7,12.4,"",NA,17,"Cabernet Sauvignon"
2016-09-01,35,3,"R6","35.3.R6",4,NA,10.8,11.5,12.8,"",NA,17,"Tempranillo"
2016-09-01,20,4,"R6","20.4.R6",3,NA,13.8,14,13.3,"",NA,17,"Viognier"
2016-09-01,42,7,"R2","42.7.R2",9,11,11.1,11.7,10.5,"",NA,17,"Early Muscat"
2016-09-02,16,1,"R7","16.1.R7",7,9,17.2,17.2,16.8,"",NA,18,"Sauvignon blanc"
2016-09-02,17,3,"R2","17.3.R2",9,7,14.6,16,16.2,"",NA,18,"Alicante Bouchet"
2016-09-02,21,9,"R4","21.9.R4",7,NA,14.7,16,14.6,"",NA,18,"Gruner Veltiner"
2016-09-02,28,7,"R5","28.7.R5",4,7,17.3,16.6,16.7,"",NA,18,"Refosco"
2016-09-02,14,1,"R5","14.1.R5",4,9,16.1,18.7,18.1,"",NA,18,"Cabernet Sauvignon"
2016-09-02,27,1,"R1","27.1.R1",9,4,19.1,14.9,14.9,"",NA,18,"Coda di Volpe"
2016-09-02,20,4,"R4","20.4.R4",4,4,15.3,16.5,16.5,"",NA,18,"Viognier"
2016-09-02,19,9,"R9","19.9.R9",9,9,14.7,14.8,15.7,"",NA,18,"Syrah"
2016-09-02,18,1,"R7","18.1.R7",9,NA,18.9,18.9,19,"",NA,18,"Cinsault"
2016-09-02,44,1,"R6","44.1.R6",4,NA,17.5,16.9,18.4,"",NA,18,"Ruby Seedless"
2016-09-02,18,7,"R1","18.7.R1",9,2,17.6,16.6,17.7,"",NA,18,"Marsanne"
2016-09-02,39,7,"R8","39.7.R8",7,NA,17.3,15.6,14.4,"",NA,18,"Carnelian"
2016-09-02,43,3,"R3","43.3.R3",11,9,12.6,16.1,17.4,"",NA,18,"July Muscat"
2016-09-02,19,7,"R2","19.7.R2",7,9,18.6,14.6,19.8,"",NA,18,"Roussanne"
2016-09-02,18,5,"R1","18.5.R1",9,9,15.3,16.3,18.8,"",NA,18,"Durif1"
2016-09-02,12,7,"R6","12.7.R6",4,7,14.9,14.2,15.2,"",NA,18,"Gamay Noir"
2016-09-02,13,3,"R6","13.3.R6",9,9,13.6,14.7,15,"",NA,18,"Pinot gris"
2016-09-02,13,9,"R3","13.9.R3",4,NA,15.1,14.2,14.9,"",NA,18,"Cabernet franc"
2016-09-02,25,9,"R1","25.9.R1",7,7,15,15.5,15.7,"",NA,18,"Nebbiolo"
2016-09-02,28,7,"R1","28.7.R1",11,11,15.3,15.3,16.3,"",NA,18,"Refosco"
2016-09-02,12,3,"R5","12.3.R5",11,9,16.2,14.9,16.3,"",NA,18,"Auxerrois"
2016-09-02,21,9,"R2","21.9.R2",1,9,15.7,15.6,16.1,"",NA,18,"Gruner Veltiner"
2016-09-02,18,7,"R8","18.7.R8",9,NA,14.8,16.5,16.6,"",NA,18,"Marsanne"
2016-09-02,20,2,"R2","20.2.R2",4,2,14.3,15.4,15.5,"",NA,18,"Valdepenas"
2016-09-02,22,9,"R4","22.9.R4",7,4,15,13.7,16.3,"",NA,18,"Durif2"
2016-09-02,43,3,"R1","43.3.R1",11,NA,17.2,16.1,17.4,"",NA,18,"July Muscat"
2016-09-02,29,7,"R4","29.7.R4",4,4,15.9,15.3,15.4,"",NA,18,"Tocai Friulano"
2016-09-02,12,5,"R6","12.5.R6",9,NA,18.2,15.6,17.2,"",NA,18,"Chardonnay"
2016-09-02,13,3,"R7","13.3.R7",4,NA,16.6,16.8,15.1,"",NA,18,"Pinot gris"
2016-09-02,13,5,"R5","13.5.R5",9,NA,16.4,18.3,15.1,"",NA,18,"Pinot  Meunier"
2016-09-02,27,1,"R5","27.1.R5",9,NA,16.8,17,17.8,"",NA,18,"Coda di Volpe"
2016-09-02,18,7,"R3","18.7.R3",9,NA,15.5,15,15.3,"",NA,18,"Marsanne"
2016-09-02,22,7,"R2","22.7.R2",4,1,11.4,11.3,15.1,"",NA,18,"Furmint"
2016-09-02,21,9,"R7","21.9.R7",9,NA,14.7,18.2,18.4,"",NA,18,"Gruner Veltiner"
2016-09-02,15,3,"R4","15.3.R4",9,NA,15.4,12.2,15.5,"",NA,18,"Merlot"
2016-09-02,32,7,"R1","32.7.R1",4,NA,17,14.5,13.5,"",NA,18,"Pinotage"
2016-09-02,32,5,"R1","32.5.R1",4,4,15.5,15.9,15.5,"",NA,18,"Rkatsiteli"
2016-09-02,17,3,"R8","17.3.R8",9,NA,16.2,16.4,16.8,"",NA,18,"Alicante Bouchet"
2016-09-02,23,7,"R8","23.7.R8",3,NA,19.1,19.1,17.2,"",NA,18,"Szagos feher"
2016-09-02,32,3,"R4","32.3.R4",2,NA,14.6,15.3,14.5,"",NA,18,"Zinfandel/Primitivo"
2016-09-02,18,7,"R7","18.7.R7",9,11,15.2,13.8,16.2,"",NA,18,"Marsanne"
2016-09-02,13,5,"R1","13.5.R1",3,9,14.6,16,16.4,"",NA,18,"Pinot  Meunier"
2016-09-02,26,6,"R3","26.6.R3",9,7,16.9,17.6,16.8,"",NA,18,"Sangiovese"
2016-09-02,20,2,"R1","20.2.R1",3,4,14.5,15,15.1,"",NA,18,"Valdepenas"
2016-09-02,23,7,"R5","23.7.R5",4,4,15.1,16,15.7,"",NA,18,"Szagos feher"
2016-09-02,20,4,"R5","20.4.R5",9,9,15.6,15.1,15.9,"",NA,18,"Viognier"
2016-09-02,43,3,"R5","43.3.R5",9,NA,15.1,14.2,15.9,"",NA,18,"July Muscat"
2016-09-02,12,3,"R4","12.3.R4",4,4,16.1,20.1,18.3,"",NA,18,"Auxerrois"
2016-09-02,39,3,"R3","39.3.R3",4,NA,15.8,13.9,15.9,"",NA,18,"Calzin"
2016-09-02,23,7,"R1","23.7.R1",9,NA,15.1,17.1,18.3,"",NA,18,"Szagos feher"
2016-09-02,NA,NA,"","UNLABELED 3",3,4,17.7,17,15.9,"",NA,18,NA
2016-09-02,27,1,"R2","27.1.R2",3,NA,13.8,15.1,14.2,"",NA,18,"Coda di Volpe"
2016-09-02,18,3,"R7","18.3.R7",1,NA,20.1,21.3,20.2,"",NA,18,"Counoise"
2016-09-02,NA,NA,"","UNLABELED 2",3,3,18.7,18.2,18.5,"",NA,18,NA
2016-09-02,21,9,"R5","21.9.R5",3,4,17.6,17.1,16.3,"",NA,18,"Gruner Veltiner"
2016-09-02,34,1,"R5","34.1.R5",9,9,18.2,17.8,19,"",NA,18,"Macabeo"
2016-09-02,42,7,"R3","42.7.R3",11,NA,19.1,18.8,18.9,"",NA,18,"Early Muscat"
2016-09-02,39,7,"R7","39.7.R7",9,NA,17.3,15.9,17.8,"",NA,18,"Carnelian"
2016-09-02,34,5,"R4","34.5.R4",9,9,18,18,17.5,"",NA,18,"Morrastel"
2016-09-02,35,3,"R4","35.3.R4",4,4,15,15.8,14.2,"",NA,18,"Tempranillo"
2016-09-02,18,7,"R6","18.7.R6",7,9,16.8,15.7,15.4,"",NA,18,"Marsanne"
2016-09-02,18,3,"R5","18.3.R5",4,NA,15.4,18.2,15.8,"",NA,18,"Counoise"
2016-09-02,12,3,"R2","12.3.R2",11,9,18,16.5,18.7,"",NA,18,"Auxerrois"
2016-09-02,13,9,"R6","13.9.R6",9,9,15,14.2,13.6,"",NA,18,"Cabernet franc"
2016-09-02,14,3,"R1","14.3.R7",4,7,16.1,13.9,15.8,"",NA,18,"Carmenere"
2016-09-02,32,7,"R3","32.7.R3",9,7,17.3,16.3,16.1,"",NA,18,"Pinotage"
2016-09-02,19,7,"R5","19.7.R5",2,NA,14.1,15.7,14.1,"",NA,18,"Roussanne"
2016-09-02,19,9,"R3","19.9.R3",7,4,15.5,16.1,15.5,"",NA,18,"Syrah"
2016-09-02,18,1,"R8","18.1.R8",3,NA,15.6,15.1,16.5,"",NA,18,"Cinsault"
2016-09-02,34,5,"R6","34.5.R6",3,4,15.9,15.6,14.3,"",NA,18,"Morrastel"
2016-09-02,13,9,"R7","13.9.R7",11,11,13.6,15.4,14.9,"",NA,18,"Cabernet franc"
2016-09-02,20,5,"R9","20.5.R9",11,NA,16.4,15.7,15.7,"",NA,18,"Gewurtztraminer"
2016-09-02,26,6,"R7","26.6.R7",11,NA,17,15.9,15.2,"",NA,18,"Sangiovese"
2016-09-02,24,1,"R5","24.1.R5",9,NA,15.3,13.8,15.9,"",NA,18,"Barbera"
2016-09-02,29,7,"R6","29.7.R6",2,3,14.1,15.5,14.7,"",NA,18,"Tocai Friulano"
2016-09-02,12,1,"R4","12.1.R4",9,9,14.9,14.7,13.4,"",NA,18,"Aligote"
2016-09-02,22,7,"R6","22.7.R6",4,NA,13.4,14.3,16,"",NA,18,"Furmint"
2016-09-02,14,3,"R6","14.3.R6",2,NA,13.6,15.8,13,"",NA,18,"Carmenere"
2016-09-02,25,9,"R5","25.9.R5",9,7,15.1,17.8,16.1,"",NA,18,"Nebbiolo"
2016-09-02,13,9,"R4","13.9.R4",9,9,14.1,14.3,14.4,"",NA,18,"Cabernet franc"
2016-09-02,12,5,"R1","12.5.R1",11,11,14.7,16,14.3,"10 leaves per stem, no inflorescence",NA,18,"Chardonnay"
2016-09-02,13,3,"R4","13.3.R4",7,7,14.1,15.2,13.2,"",NA,18,"Pinot gris"
2016-09-02,13,3,"R2","13.3.R2",9,NA,16.8,17.2,16.7,"",NA,18,"Pinot gris"
2016-09-02,24,9,"R7","24.9.R7",4,NA,14.5,14.3,16.2,"",NA,18,"Dolcetto"
2016-09-02,14,1,"R8","14.1.R8",9,NA,15.5,14.8,18.8,"",NA,18,"Cabernet Sauvignon"
2016-09-02,42,7,"R5","42.7.R5",7,7,16.8,16.1,14.9,"",NA,18,"Early Muscat"
2016-09-02,20,5,"R6","20.5.R6",9,NA,14.3,15.6,15.8,"",NA,18,"Gewurtztraminer"
2016-09-02,12,10,"R4","12.10.R4",11,NA,15.9,16.8,18.2,"",NA,18,"Melon"
2016-09-02,19,9,"R7","19.9.R7",9,9,15.4,16.6,13.4,"",NA,18,"Syrah"
2016-09-02,22,7,"R1","22.7.R1",4,NA,12.8,14.6,13.8,"",NA,18,"Furmint"
2016-09-02,24,9,"R3","24.9.R3",9,NA,14.5,15.5,14.4,"",NA,18,"Dolcetto"
2016-09-02,19,7,"R6","19.7.R6",4,NA,16.2,15.3,16.2,"",NA,18,"Roussanne"
2016-09-02,21,7,"R6","21.7.R6",11,NA,15.4,13.7,14.7,"",NA,18,"Chasselas doree"
2016-09-02,40,9,"R4","40.9.R4",4,NA,15.6,16.4,14.8,"",NA,18,"Ruby Cabernet"
2016-09-02,38,7,"R4","38.7.R4",7,9,16.6,16.4,16,"",NA,18,"Verdelho"
2016-09-02,39,3,"R5","39.3.R5",1,NA,17.3,16.1,17.2,"",NA,18,"Calzin"
2016-09-02,20,5,"R8","20.5.R8",9,NA,14.9,13.8,14.9,"",NA,18,"Gewurtztraminer"
2016-09-02,32,7,"R5","32.7.R5",4,9,19.7,20.6,17.9,"",NA,18,"Pinotage"
2016-09-02,20,4,"R1","20.4.R1",4,NA,13.2,14.1,14.5,"",NA,18,"Viognier"
2016-09-02,15,3,"R6","15.3.R6",4,4,15.7,15,16.1,"",NA,18,"Merlot"
2016-09-02,13,3,"R9","13.3.R9",9,NA,17.1,17.1,16.7,"",NA,18,"Pinot gris"
2016-09-02,18,3,"R2","18.3.R2",4,NA,18.5,16.3,16.2,"",NA,18,"Counoise"
2016-09-02,38,7,"R5","38.7.R5",7,NA,16.5,15.9,14.9,"",NA,18,"Verdelho"
2016-09-02,29,7,"R2","29.7.R2",3,4,15.4,14.5,15.9,"",NA,18,"Tocai Friulano"
2016-09-02,15,3,"R5","15.3.R5",4,NA,16.2,17.7,17.2,"",NA,18,"Merlot"
2016-09-02,28,7,"R6","28.7.R6",4,9,14.6,15.1,16.6,"",NA,18,"Refosco"
2016-09-02,22,9,"R8","22.9.R8",9,9,13.9,18.1,17.7,"",NA,18,"Durif2"
2016-09-02,26,6,"R5","26.6.R5",7,4,16.5,17,17.1,"",NA,18,"Sangiovese"
2016-09-02,32,7,"R2","32.7.R2",7,4,15.8,16.6,18.2,"",NA,18,"Pinotage"
2016-09-02,34,7,"R6","34.7.R6",7,NA,17,17,17,"",NA,18,"Palomino"
2016-09-02,39,3,"R1","39.3.R1",2,NA,14.3,12.6,14.5,"",NA,18,"Calzin"
2016-09-02,35,3,"R2","35.3.R2",7,9,15.6,14.6,16.1,"",NA,18,"Tempranillo"
2016-09-02,24,1,"R6","24.1.R6",9,9,17.1,17.8,18.4,"",NA,18,"Barbera"
2016-09-02,14,3,"R8","14.3.R8",1,4,18.5,17.8,17.4,"",NA,18,"Carmenere"
2016-09-02,29,3,"R2","29.3.R2",9,9,17.5,20,19.3,"",NA,18,"Schiopettino"
2016-09-02,40,9,"R5","40.9.R5",4,NA,22.2,18.1,18.2,"",NA,18,"Ruby Cabernet"
2016-09-02,12,5,"R4","12.5.R4",9,9,16,14.5,13.3,"",NA,18,"Chardonnay"
2016-09-02,28,7,"R2","28.7.R2",4,NA,14.4,14.3,14.6,"",NA,18,"Refosco"
2016-09-02,35,3,"R3","35.3.R3",4,7,13.9,14.6,12.8,"",NA,18,"Tempranillo"
2016-09-02,43,3,"R4","43.3.R4",11,11,13.9,17.6,15.6,"",NA,18,"July Muscat"
2016-09-02,19,7,"R1","19.7.R1",4,4,19.2,19,16.4,"",NA,18,"Roussanne"
2016-09-02,16,1,"R1","16.1.R1",9,9,16.3,15.6,15.7,"",NA,18,"Sauvignon blanc"
2016-09-02,19,7,"R3","19.7.R3",3,2,13.7,13.3,13.6,"",NA,18,"Roussanne"
2016-09-02,39,7,"R3","39.7.R3",9,NA,15.1,15,15.4,"",NA,18,"Carnelian"
2016-09-02,13,9,"R5","13.9.R5",9,9,16.1,17.3,15.1,"",NA,18,"Cabernet franc"
2016-09-02,40,9,"R8","40.9.R8",4,NA,14.9,14.5,14.5,"",NA,18,"Ruby Cabernet"
2016-09-02,16,1,"R2","16.1.R2",4,NA,13.5,12.6,12.3,"",NA,18,"Sauvignon blanc"
2016-09-02,18,5,"R7","18.5.R7",9,7,14.7,14.5,18,"",NA,18,"Durif1"
2016-09-02,20,4,"R8","20.4.R8",4,3,15.6,15.1,15.3,"",NA,18,"Viognier"
2016-09-02,39,3,"R4","39.3.R4",4,3,15.2,15.6,15.3,"",NA,18,"Calzin"
2016-09-02,44,1,"R2","44.1.R2",4,9,16.3,16.5,16.6,"",NA,18,"Ruby Seedless"
2016-09-02,12,10,"R5","12.10.R5",2,9,16.4,17,15.4,"",NA,18,"Melon"
2016-09-02,18,3,"R9","18.3.R9",4,NA,13.3,18.1,18.5,"",NA,18,"Counoise"
2016-09-02,35,3,"R1","35.3.R1",9,7,13.2,13.5,12.5,"",NA,18,"Tempranillo"
2016-09-02,20,5,"R1","20.5.R1",9,NA,10.6,13.8,13.5,"",NA,18,"Gewurtztraminer"
2016-09-02,22,1,"R3","22.1.R3",4,NA,13.3,13,13.2,"",NA,18,"Rotgipfler"
2016-09-02,12,1,"R2","12.1.R2",7,9,14.3,14.9,15.2,"",NA,18,"Aligote"
2016-09-02,21,7,"R1","21.7.R1",9,NA,15.9,15.4,14.9,"",NA,18,"Chasselas doree"
2016-09-02,17,2,"R3","17.2.R3",4,3,11.8,14.2,15.6,"",NA,18,"Ugni blanc/Trebbiano"
2016-09-02,25,9,"R6","25.9.R6",9,7,15.5,16.6,15.5,"",NA,18,"Nebbiolo"
2016-09-02,23,7,"R3","23.7.R3",7,9,18.6,13.6,15.6,"",NA,18,"Szagos feher"
2016-09-02,34,5,"R5","34.5.R5",4,NA,16.2,18.5,18,"",NA,18,"Morrastel"
2016-09-02,32,3,"R1","32.3.R1",4,4,13.5,13.5,17,"",NA,18,"Zinfandel/Primitivo"
2016-09-02,23,7,"R7","23.7.R7",4,4,19.5,18.8,18.3,"",NA,18,"Szagos feher"
2016-09-02,17,2,"R1","17.2.R1",3,4,15.5,13.9,15.4,"",NA,18,"Ugni blanc/Trebbiano"
2016-09-02,22,9,"R1","22.9.R1",3,NA,15.8,16.2,16.3,"",NA,18,"Durif2"
2016-09-02,14,3,"R3","14.3.R3",4,9,15.5,16.7,14,"",NA,18,"Carmenere"
2016-09-02,29,3,"R6","29.3.R6",7,NA,16,14.8,15.6,"",NA,18,"Schiopettino"
2016-09-02,14,1,"R2","14.1.R2",9,NA,15,15.5,15.2,"",NA,18,"Cabernet Sauvignon"
2016-09-02,26,6,"R4","26.6.R4",9,9,15.2,14.8,13.1,"",NA,18,"Sangiovese"
2016-09-02,32,5,"R2","32.5.R2",4,NA,14.7,17.6,13.9,"",NA,18,"Rkatsiteli"
2016-09-02,22,7,"R7","22.7.R7",9,NA,14.1,14.7,14,"",NA,18,"Furmint"
2016-09-02,13,3,"R8","13.3.R8",9,NA,14.7,14.4,13.7,"",NA,18,"Pinot gris"
2016-09-02,13,9,"R1","13.9.R1",11,3,13.8,13.5,16.1,"",NA,18,"Cabernet franc"
2016-09-02,18,3,"R3","18.3.R3",1,3,12.4,13.1,13.1,"",NA,18,"Counoise"
2016-09-02,12,10,"R3","12.10.R3",9,9,15.8,15,15,"",NA,18,"Melon"
2016-09-02,20,5,"R4","20.5.R4",11,NA,14.4,16,15.6,"",NA,18,"Gewurtztraminer"
2016-09-02,NA,NA,"","UNLABELED 4",4,7,16.6,16.5,17.1,"",NA,18,NA
2016-09-02,34,1,"R1","34.1.R1",4,4,15.3,13.7,13.8,"",NA,18,"Macabeo"
2016-09-02,12,5,"R7","12.5.R7",11,NA,16.4,15,15.7,"",NA,18,"Chardonnay"
2016-09-02,38,7,"R1","38.7.R1",9,9,16.9,15.2,16.6,"",NA,18,"Verdelho"
2016-09-02,32,3,"R5","32.3.R5",9,NA,15.4,16.5,15.4,"",NA,18,"Zinfandel/Primitivo"
2016-09-02,34,7,"R3","34.7.R3",4,4,16.8,16.6,15.1,"",NA,18,"Palomino"
2016-09-02,43,3,"R2","43.3.R2",9,11,14.3,12.8,13.8,"",NA,18,"July Muscat"
2016-09-05,18,1,"R5","18.1.R5",4,9,15.1,14.5,14.9,"",NA,21,"Cinsault"
2016-09-05,18,1,"R2","18.1.R2",11,9,10.8,11.9,11.5,"",NA,21,"Cinsault"
2016-09-05,39,7,"R9","39.7.R9",11,NA,11.3,13.2,12,"",NA,21,"Carnelian"
2016-09-05,34,5,"R3","34.5.R3",4,7,14.7,14.4,15.8,"",NA,21,"Morrastel"
2016-09-05,29,7,"R1","29.7.R1",3,NA,12,11.8,11.8,"",NA,21,"Tocai Friulano"
2016-09-05,14,3,"R9","14.3.R9",9,9,13.5,14.4,13.8,"",NA,21,"Carmenere"
2016-09-05,18,3,"R8","18.3.R8",9,9,11,11.8,12.7,"",NA,21,"Counoise"
2016-09-05,18,1,"R4","18.1.R4",9,9,18.4,17.5,19.9,"",NA,21,"Cinsault"
2016-09-05,20,4,"R7","20.4.R7",9,9,14.4,15.9,14.5,"",NA,21,"Viognier"
